photo_id,iiif_manifest_emanuscripta,iiif_image_emanuscripta
image_0203,https://www.e-manuscripta.ch/i3f/v20/1981775/manifest,https://www.e-manuscripta.ch/i3f/v21/1981776/full/304/0/default.jpg
image_0204,https://www.e-manuscripta.ch/i3f/v20/1981780/manifest,https://www.e-manuscripta.ch/i3f/v21/1981781/full/304/0/default.jpg
image_0205,https://www.e-manuscripta.ch/i3f/v20/1981785/manifest,https://www.e-manuscripta.ch/i3f/v21/1981786/full/304/0/default.jpg
image_0206,https://www.e-manuscripta.ch/i3f/v20/1981790/manifest,https://www.e-manuscripta.ch/i3f/v21/1981791/full/304/0/default.jpg
image_0207,https://www.e-manuscripta.ch/i3f/v20/1981795/manifest,https://www.e-manuscripta.ch/i3f/v21/1981796/full/304/0/default.jpg
image_0208,https://www.e-manuscripta.ch/i3f/v20/1981800/manifest,https://www.e-manuscripta.ch/i3f/v21/1981801/full/304/0/default.jpg
image_0210,https://www.e-manuscripta.ch/i3f/v20/1981809/manifest,https://www.e-manuscripta.ch/i3f/v21/1981810/full/304/0/default.jpg
image_0211,https://www.e-manuscripta.ch/i3f/v20/1981814/manifest,https://www.e-manuscripta.ch/i3f/v21/1981815/full/304/0/default.jpg
image_0212,https://www.e-manuscripta.ch/i3f/v20/1981818/manifest,https://www.e-manuscripta.ch/i3f/v21/1981819/full/304/0/default.jpg
image_0213,https://www.e-manuscripta.ch/i3f/v20/1981823/manifest,https://www.e-manuscripta.ch/i3f/v21/1981824/full/304/0/default.jpg
image_0214,https://www.e-manuscripta.ch/i3f/v20/1981828/manifest,https://www.e-manuscripta.ch/i3f/v21/1981829/full/304/0/default.jpg
image_0215,https://www.e-manuscripta.ch/i3f/v20/1981832/manifest,https://www.e-manuscripta.ch/i3f/v21/1981833/full/304/0/default.jpg
image_0216,https://www.e-manuscripta.ch/i3f/v20/1981836/manifest,https://www.e-manuscripta.ch/i3f/v21/1981837/full/304/0/default.jpg
image_0217,https://www.e-manuscripta.ch/i3f/v20/1981841/manifest,https://www.e-manuscripta.ch/i3f/v21/1981842/full/304/0/default.jpg
image_0218,https://www.e-manuscripta.ch/i3f/v20/1981846/manifest,https://www.e-manuscripta.ch/i3f/v21/1981847/full/304/0/default.jpg
image_0219,https://www.e-manuscripta.ch/i3f/v20/1981851/manifest,https://www.e-manuscripta.ch/i3f/v21/1981852/full/304/0/default.jpg
image_0220,https://www.e-manuscripta.ch/i3f/v20/1981856/manifest,https://www.e-manuscripta.ch/i3f/v21/1981857/full/304/0/default.jpg
image_0221,https://www.e-manuscripta.ch/i3f/v20/1981860/manifest,https://www.e-manuscripta.ch/i3f/v21/1981861/full/304/0/default.jpg
image_0222,https://www.e-manuscripta.ch/i3f/v20/1981864/manifest,https://www.e-manuscripta.ch/i3f/v21/1981865/full/304/0/default.jpg
image_0223,https://www.e-manuscripta.ch/i3f/v20/1981869/manifest,https://www.e-manuscripta.ch/i3f/v21/1981870/full/304/0/default.jpg
image_0224,https://www.e-manuscripta.ch/i3f/v20/1981874/manifest,https://www.e-manuscripta.ch/i3f/v21/1981875/full/304/0/default.jpg
image_0225,https://www.e-manuscripta.ch/i3f/v20/1981878/manifest,https://www.e-manuscripta.ch/i3f/v21/1981879/full/304/0/default.jpg
image_0226,https://www.e-manuscripta.ch/i3f/v20/1981883/manifest,https://www.e-manuscripta.ch/i3f/v21/1981884/full/304/0/default.jpg
image_0227,https://www.e-manuscripta.ch/i3f/v20/1981887/manifest,https://www.e-manuscripta.ch/i3f/v21/1981888/full/304/0/default.jpg
image_0228,https://www.e-manuscripta.ch/i3f/v20/1981891/manifest,https://www.e-manuscripta.ch/i3f/v21/1981892/full/304/0/default.jpg
image_0229,https://www.e-manuscripta.ch/i3f/v20/1981896/manifest,https://www.e-manuscripta.ch/i3f/v21/1981897/full/304/0/default.jpg
image_0230,https://www.e-manuscripta.ch/i3f/v20/1981900/manifest,https://www.e-manuscripta.ch/i3f/v21/1981901/full/304/0/default.jpg
image_0231,https://www.e-manuscripta.ch/i3f/v20/1981905/manifest,https://www.e-manuscripta.ch/i3f/v21/1981906/full/304/0/default.jpg
image_0232,https://www.e-manuscripta.ch/i3f/v20/1981909/manifest,https://www.e-manuscripta.ch/i3f/v21/1981910/full/304/0/default.jpg
image_0233,https://www.e-manuscripta.ch/i3f/v20/1981914/manifest,https://www.e-manuscripta.ch/i3f/v21/1981915/full/304/0/default.jpg
image_0234,https://www.e-manuscripta.ch/i3f/v20/1981918/manifest,https://www.e-manuscripta.ch/i3f/v21/1981919/full/304/0/default.jpg
image_0235,https://www.e-manuscripta.ch/i3f/v20/1981922/manifest,https://www.e-manuscripta.ch/i3f/v21/1981923/full/304/0/default.jpg
image_0236,https://www.e-manuscripta.ch/i3f/v20/1981927/manifest,https://www.e-manuscripta.ch/i3f/v21/1981928/full/304/0/default.jpg
image_0237,https://www.e-manuscripta.ch/i3f/v20/1981931/manifest,https://www.e-manuscripta.ch/i3f/v21/1981932/full/304/0/default.jpg
image_0238,https://www.e-manuscripta.ch/i3f/v20/1981935/manifest,https://www.e-manuscripta.ch/i3f/v21/1981936/full/304/0/default.jpg
image_0239,https://www.e-manuscripta.ch/i3f/v20/1981940/manifest,https://www.e-manuscripta.ch/i3f/v21/1981941/full/304/0/default.jpg
image_0240,https://www.e-manuscripta.ch/i3f/v20/1981944/manifest,https://www.e-manuscripta.ch/i3f/v21/1981945/full/304/0/default.jpg
image_0241,https://www.e-manuscripta.ch/i3f/v20/1981948/manifest,https://www.e-manuscripta.ch/i3f/v21/1981949/full/304/0/default.jpg
image_0242,https://www.e-manuscripta.ch/i3f/v20/1981953/manifest,https://www.e-manuscripta.ch/i3f/v21/1981954/full/304/0/default.jpg
image_0243,https://www.e-manuscripta.ch/i3f/v20/1981958/manifest,https://www.e-manuscripta.ch/i3f/v21/1981959/full/304/0/default.jpg
image_0244,https://www.e-manuscripta.ch/i3f/v20/1981962/manifest,https://www.e-manuscripta.ch/i3f/v21/1981963/full/304/0/default.jpg
image_0245,https://www.e-manuscripta.ch/i3f/v20/1981966/manifest,https://www.e-manuscripta.ch/i3f/v21/1981967/full/304/0/default.jpg
image_0246,,
image_0247,https://www.e-manuscripta.ch/i3f/v20/1981971/manifest,https://www.e-manuscripta.ch/i3f/v21/1981972/full/304/0/default.jpg
image_0248,https://www.e-manuscripta.ch/i3f/v20/1981975/manifest,https://www.e-manuscripta.ch/i3f/v21/1981976/full/304/0/default.jpg
image_0249,,
image_0250,https://www.e-manuscripta.ch/i3f/v20/1981979/manifest,https://www.e-manuscripta.ch/i3f/v21/1981980/full/304/0/default.jpg
image_0251,https://www.e-manuscripta.ch/i3f/v20/1981984/manifest,https://www.e-manuscripta.ch/i3f/v21/1981985/full/304/0/default.jpg
image_0252,https://www.e-manuscripta.ch/i3f/v20/1981989/manifest,https://www.e-manuscripta.ch/i3f/v21/1981990/full/304/0/default.jpg
image_0253,https://www.e-manuscripta.ch/i3f/v20/1981993/manifest,https://www.e-manuscripta.ch/i3f/v21/1981994/full/304/0/default.jpg
image_0254,https://www.e-manuscripta.ch/i3f/v20/1981998/manifest,https://www.e-manuscripta.ch/i3f/v21/1981999/full/304/0/default.jpg
image_0255,https://www.e-manuscripta.ch/i3f/v20/1982003/manifest,https://www.e-manuscripta.ch/i3f/v21/1982005/full/304/0/default.jpg
image_0256,https://www.e-manuscripta.ch/i3f/v20/1982008/manifest,https://www.e-manuscripta.ch/i3f/v21/1982009/full/304/0/default.jpg
image_0257,https://www.e-manuscripta.ch/i3f/v20/1982012/manifest,https://www.e-manuscripta.ch/i3f/v21/1982013/full/304/0/default.jpg
image_0258,https://www.e-manuscripta.ch/i3f/v20/1982016/manifest,https://www.e-manuscripta.ch/i3f/v21/1982018/full/304/0/default.jpg
image_0259,https://www.e-manuscripta.ch/i3f/v20/1984039/manifest,https://www.e-manuscripta.ch/i3f/v21/1984040/full/304/0/default.jpg
image_0260,https://www.e-manuscripta.ch/i3f/v20/1984043/manifest,https://www.e-manuscripta.ch/i3f/v21/1984044/full/304/0/default.jpg
image_0261,https://www.e-manuscripta.ch/i3f/v20/1984048/manifest,https://www.e-manuscripta.ch/i3f/v21/1984049/full/304/0/default.jpg
image_0262,https://www.e-manuscripta.ch/i3f/v20/1984053/manifest,https://www.e-manuscripta.ch/i3f/v21/1984054/full/304/0/default.jpg
image_0263,https://www.e-manuscripta.ch/i3f/v20/1984058/manifest,https://www.e-manuscripta.ch/i3f/v21/1984059/full/304/0/default.jpg
image_0264,https://www.e-manuscripta.ch/i3f/v20/1984062/manifest,https://www.e-manuscripta.ch/i3f/v21/1984063/full/304/0/default.jpg
image_0265,,
image_0266,https://www.e-manuscripta.ch/i3f/v20/1984067/manifest,https://www.e-manuscripta.ch/i3f/v21/1984068/full/304/0/default.jpg
image_0267,https://www.e-manuscripta.ch/i3f/v20/1984071/manifest,https://www.e-manuscripta.ch/i3f/v21/1984072/full/304/0/default.jpg
image_0268,https://www.e-manuscripta.ch/i3f/v20/1984075/manifest,https://www.e-manuscripta.ch/i3f/v21/1984076/full/304/0/default.jpg
image_0269,https://www.e-manuscripta.ch/i3f/v20/1984080/manifest,https://www.e-manuscripta.ch/i3f/v21/1984081/full/304/0/default.jpg
image_0270,https://www.e-manuscripta.ch/i3f/v20/1984084/manifest,https://www.e-manuscripta.ch/i3f/v21/1984085/full/304/0/default.jpg
image_0271,https://www.e-manuscripta.ch/i3f/v20/1984089/manifest,https://www.e-manuscripta.ch/i3f/v21/1984090/full/304/0/default.jpg
image_0272,https://www.e-manuscripta.ch/i3f/v20/1984094/manifest,https://www.e-manuscripta.ch/i3f/v21/1984095/full/304/0/default.jpg
image_0273,https://www.e-manuscripta.ch/i3f/v20/1984098/manifest,https://www.e-manuscripta.ch/i3f/v21/1984099/full/304/0/default.jpg
image_0274,https://www.e-manuscripta.ch/i3f/v20/1984102/manifest,https://www.e-manuscripta.ch/i3f/v21/1984103/full/304/0/default.jpg
image_0275,https://www.e-manuscripta.ch/i3f/v20/1984107/manifest,https://www.e-manuscripta.ch/i3f/v21/1984108/full/304/0/default.jpg
image_0276,https://www.e-manuscripta.ch/i3f/v20/1984111/manifest,https://www.e-manuscripta.ch/i3f/v21/1984112/full/304/0/default.jpg
image_0277,https://www.e-manuscripta.ch/i3f/v20/1984115/manifest,https://www.e-manuscripta.ch/i3f/v21/1984116/full/304/0/default.jpg
image_0278,https://www.e-manuscripta.ch/i3f/v20/1984119/manifest,https://www.e-manuscripta.ch/i3f/v21/1984120/full/304/0/default.jpg
image_0279,https://www.e-manuscripta.ch/i3f/v20/1984124/manifest,https://www.e-manuscripta.ch/i3f/v21/1984125/full/304/0/default.jpg
image_0280,https://www.e-manuscripta.ch/i3f/v20/1984129/manifest,https://www.e-manuscripta.ch/i3f/v21/1984130/full/304/0/default.jpg
image_0281,https://www.e-manuscripta.ch/i3f/v20/1984134/manifest,https://www.e-manuscripta.ch/i3f/v21/1984135/full/304/0/default.jpg
image_0282,https://www.e-manuscripta.ch/i3f/v20/1984139/manifest,https://www.e-manuscripta.ch/i3f/v21/1984140/full/304/0/default.jpg
image_0283,https://www.e-manuscripta.ch/i3f/v20/1984144/manifest,https://www.e-manuscripta.ch/i3f/v21/1984145/full/304/0/default.jpg
image_0284,https://www.e-manuscripta.ch/i3f/v20/1984149/manifest,https://www.e-manuscripta.ch/i3f/v21/1984150/full/304/0/default.jpg
image_0285,https://www.e-manuscripta.ch/i3f/v20/1984153/manifest,https://www.e-manuscripta.ch/i3f/v21/1984154/full/304/0/default.jpg
image_0286,https://www.e-manuscripta.ch/i3f/v20/1984157/manifest,https://www.e-manuscripta.ch/i3f/v21/1984158/full/304/0/default.jpg
image_0287,https://www.e-manuscripta.ch/i3f/v20/1984162/manifest,https://www.e-manuscripta.ch/i3f/v21/1984163/full/304/0/default.jpg
image_0288,https://www.e-manuscripta.ch/i3f/v20/1984167/manifest,https://www.e-manuscripta.ch/i3f/v21/1984168/full/304/0/default.jpg
image_0289,https://www.e-manuscripta.ch/i3f/v20/1984171/manifest,https://www.e-manuscripta.ch/i3f/v21/1984172/full/304/0/default.jpg
image_0290,https://www.e-manuscripta.ch/i3f/v20/1984175/manifest,https://www.e-manuscripta.ch/i3f/v21/1984176/full/304/0/default.jpg
image_0291,https://www.e-manuscripta.ch/i3f/v20/1984180/manifest,https://www.e-manuscripta.ch/i3f/v21/1984181/full/304/0/default.jpg
image_0292,https://www.e-manuscripta.ch/i3f/v20/1984184/manifest,https://www.e-manuscripta.ch/i3f/v21/1984185/full/304/0/default.jpg
image_0293,https://www.e-manuscripta.ch/i3f/v20/1984189/manifest,https://www.e-manuscripta.ch/i3f/v21/1984190/full/304/0/default.jpg
image_0294,https://www.e-manuscripta.ch/i3f/v20/1984193/manifest,https://www.e-manuscripta.ch/i3f/v21/1984194/full/304/0/default.jpg
image_0295,https://www.e-manuscripta.ch/i3f/v20/1984197/manifest,https://www.e-manuscripta.ch/i3f/v21/1984198/full/304/0/default.jpg
image_0296,,
image_0297,,
image_0298,https://www.e-manuscripta.ch/i3f/v20/1984202/manifest,https://www.e-manuscripta.ch/i3f/v21/1984203/full/304/0/default.jpg
image_0299,https://www.e-manuscripta.ch/i3f/v20/1984207/manifest,https://www.e-manuscripta.ch/i3f/v21/1984208/full/304/0/default.jpg
image_0300,https://www.e-manuscripta.ch/i3f/v20/1984212/manifest,https://www.e-manuscripta.ch/i3f/v21/1984213/full/304/0/default.jpg
image_0301,https://www.e-manuscripta.ch/i3f/v20/1984217/manifest,https://www.e-manuscripta.ch/i3f/v21/1984218/full/304/0/default.jpg
image_0302,https://www.e-manuscripta.ch/i3f/v20/1984222/manifest,https://www.e-manuscripta.ch/i3f/v21/1984223/full/304/0/default.jpg
image_0303,https://www.e-manuscripta.ch/i3f/v20/1984226/manifest,https://www.e-manuscripta.ch/i3f/v21/1984227/full/304/0/default.jpg
image_0304,https://www.e-manuscripta.ch/i3f/v20/1984230/manifest,https://www.e-manuscripta.ch/i3f/v21/1984231/full/304/0/default.jpg
image_0305,https://www.e-manuscripta.ch/i3f/v20/1984236/manifest,https://www.e-manuscripta.ch/i3f/v21/1984237/full/304/0/default.jpg
image_0306,https://www.e-manuscripta.ch/i3f/v20/1984240/manifest,https://www.e-manuscripta.ch/i3f/v21/1984241/full/304/0/default.jpg
image_0307,https://www.e-manuscripta.ch/i3f/v20/1979190/manifest,https://www.e-manuscripta.ch/i3f/v21/1979192/full/304/0/default.jpg
image_0308,https://www.e-manuscripta.ch/i3f/v20/1979196/manifest,https://www.e-manuscripta.ch/i3f/v21/1979197/full/304/0/default.jpg
image_0309,https://www.e-manuscripta.ch/i3f/v20/1979200/manifest,https://www.e-manuscripta.ch/i3f/v21/1979201/full/304/0/default.jpg
image_0310,https://www.e-manuscripta.ch/i3f/v20/1979204/manifest,https://www.e-manuscripta.ch/i3f/v21/1979205/full/304/0/default.jpg
image_0311,https://www.e-manuscripta.ch/i3f/v20/1979209/manifest,https://www.e-manuscripta.ch/i3f/v21/1979210/full/304/0/default.jpg
image_0312,https://www.e-manuscripta.ch/i3f/v20/1979213/manifest,https://www.e-manuscripta.ch/i3f/v21/1979214/full/304/0/default.jpg
image_0313,https://www.e-manuscripta.ch/i3f/v20/1979218/manifest,https://www.e-manuscripta.ch/i3f/v21/1979219/full/304/0/default.jpg
image_0314,https://www.e-manuscripta.ch/i3f/v20/1979223/manifest,https://www.e-manuscripta.ch/i3f/v21/1979224/full/304/0/default.jpg
image_0315,https://www.e-manuscripta.ch/i3f/v20/1979227/manifest,https://www.e-manuscripta.ch/i3f/v21/1979228/full/304/0/default.jpg
image_0316,https://www.e-manuscripta.ch/i3f/v20/1979232/manifest,https://www.e-manuscripta.ch/i3f/v21/1979233/full/304/0/default.jpg
image_0317,https://www.e-manuscripta.ch/i3f/v20/1979236/manifest,https://www.e-manuscripta.ch/i3f/v21/1979237/full/304/0/default.jpg
image_0318,https://www.e-manuscripta.ch/i3f/v20/1979240/manifest,https://www.e-manuscripta.ch/i3f/v21/1979241/full/304/0/default.jpg
image_0319,https://www.e-manuscripta.ch/i3f/v20/1979245/manifest,https://www.e-manuscripta.ch/i3f/v21/1979246/full/304/0/default.jpg
image_0320,https://www.e-manuscripta.ch/i3f/v20/1979249/manifest,https://www.e-manuscripta.ch/i3f/v21/1979250/full/304/0/default.jpg
image_0321,https://www.e-manuscripta.ch/i3f/v20/1979254/manifest,https://www.e-manuscripta.ch/i3f/v21/1979255/full/304/0/default.jpg
image_0322,https://www.e-manuscripta.ch/i3f/v20/1979258/manifest,https://www.e-manuscripta.ch/i3f/v21/1979259/full/304/0/default.jpg
image_0323,https://www.e-manuscripta.ch/i3f/v20/1979263/manifest,https://www.e-manuscripta.ch/i3f/v21/1979264/full/304/0/default.jpg
image_0324,https://www.e-manuscripta.ch/i3f/v20/1979267/manifest,https://www.e-manuscripta.ch/i3f/v21/1979268/full/304/0/default.jpg
image_0325,https://www.e-manuscripta.ch/i3f/v20/1979272/manifest,https://www.e-manuscripta.ch/i3f/v21/1979273/full/304/0/default.jpg
image_0326,https://www.e-manuscripta.ch/i3f/v20/1979277/manifest,https://www.e-manuscripta.ch/i3f/v21/1979278/full/304/0/default.jpg
image_0327,https://www.e-manuscripta.ch/i3f/v20/1979281/manifest,https://www.e-manuscripta.ch/i3f/v21/1979282/full/304/0/default.jpg
image_0328,https://www.e-manuscripta.ch/i3f/v20/1979286/manifest,https://www.e-manuscripta.ch/i3f/v21/1979287/full/304/0/default.jpg
image_0329,https://www.e-manuscripta.ch/i3f/v20/1979290/manifest,https://www.e-manuscripta.ch/i3f/v21/1979291/full/304/0/default.jpg
image_0330,https://www.e-manuscripta.ch/i3f/v20/1979294/manifest,https://www.e-manuscripta.ch/i3f/v21/1979295/full/304/0/default.jpg
image_0331,https://www.e-manuscripta.ch/i3f/v20/1979299/manifest,https://www.e-manuscripta.ch/i3f/v21/1979300/full/304/0/default.jpg
image_0332,https://www.e-manuscripta.ch/i3f/v20/1979303/manifest,https://www.e-manuscripta.ch/i3f/v21/1979304/full/304/0/default.jpg
image_0333,https://www.e-manuscripta.ch/i3f/v20/1979307/manifest,https://www.e-manuscripta.ch/i3f/v21/1979308/full/304/0/default.jpg
image_0334,https://www.e-manuscripta.ch/i3f/v20/1979312/manifest,https://www.e-manuscripta.ch/i3f/v21/1979313/full/304/0/default.jpg
image_0335,https://www.e-manuscripta.ch/i3f/v20/1979316/manifest,https://www.e-manuscripta.ch/i3f/v21/1979317/full/304/0/default.jpg
image_0336,,
image_0337,https://www.e-manuscripta.ch/i3f/v20/1979320/manifest,https://www.e-manuscripta.ch/i3f/v21/1979321/full/304/0/default.jpg
image_0338,https://www.e-manuscripta.ch/i3f/v20/1979325/manifest,https://www.e-manuscripta.ch/i3f/v21/1979326/full/304/0/default.jpg
image_0339,https://www.e-manuscripta.ch/i3f/v20/1979330/manifest,https://www.e-manuscripta.ch/i3f/v21/1979331/full/304/0/default.jpg
image_0340,https://www.e-manuscripta.ch/i3f/v20/1979335/manifest,https://www.e-manuscripta.ch/i3f/v21/1979336/full/304/0/default.jpg
image_0341,https://www.e-manuscripta.ch/i3f/v20/1979339/manifest,https://www.e-manuscripta.ch/i3f/v21/1979340/full/304/0/default.jpg
image_0342,https://www.e-manuscripta.ch/i3f/v20/1979344/manifest,https://www.e-manuscripta.ch/i3f/v21/1979345/full/304/0/default.jpg
image_0343,https://www.e-manuscripta.ch/i3f/v20/1979348/manifest,https://www.e-manuscripta.ch/i3f/v21/1979349/full/304/0/default.jpg
image_0344,https://www.e-manuscripta.ch/i3f/v20/1979353/manifest,https://www.e-manuscripta.ch/i3f/v21/1979354/full/304/0/default.jpg
image_0345,https://www.e-manuscripta.ch/i3f/v20/1979357/manifest,https://www.e-manuscripta.ch/i3f/v21/1979358/full/304/0/default.jpg
image_0346,https://www.e-manuscripta.ch/i3f/v20/1979362/manifest,https://www.e-manuscripta.ch/i3f/v21/1979363/full/304/0/default.jpg
image_0347,https://www.e-manuscripta.ch/i3f/v20/1979366/manifest,https://www.e-manuscripta.ch/i3f/v21/1979367/full/304/0/default.jpg
image_0348,https://www.e-manuscripta.ch/i3f/v20/1979370/manifest,https://www.e-manuscripta.ch/i3f/v21/1979371/full/304/0/default.jpg
image_0349,,
image_0350,https://www.e-manuscripta.ch/i3f/v20/1979375/manifest,https://www.e-manuscripta.ch/i3f/v21/1979376/full/304/0/default.jpg
image_0351,https://www.e-manuscripta.ch/i3f/v20/1979380/manifest,https://www.e-manuscripta.ch/i3f/v21/1979381/full/304/0/default.jpg
image_0352,https://www.e-manuscripta.ch/i3f/v20/1979385/manifest,https://www.e-manuscripta.ch/i3f/v21/1979386/full/304/0/default.jpg
image_0353,https://www.e-manuscripta.ch/i3f/v20/1979390/manifest,https://www.e-manuscripta.ch/i3f/v21/1979391/full/304/0/default.jpg
image_0354,https://www.e-manuscripta.ch/i3f/v20/1979394/manifest,https://www.e-manuscripta.ch/i3f/v21/1979395/full/304/0/default.jpg
image_0355,https://www.e-manuscripta.ch/i3f/v20/1979398/manifest,https://www.e-manuscripta.ch/i3f/v21/1979399/full/304/0/default.jpg
image_0356,https://www.e-manuscripta.ch/i3f/v20/1979403/manifest,https://www.e-manuscripta.ch/i3f/v21/1979404/full/304/0/default.jpg
image_0357,https://www.e-manuscripta.ch/i3f/v20/1979408/manifest,https://www.e-manuscripta.ch/i3f/v21/1979409/full/304/0/default.jpg
image_0358,https://www.e-manuscripta.ch/i3f/v20/1979413/manifest,https://www.e-manuscripta.ch/i3f/v21/1979414/full/304/0/default.jpg
image_0359,https://www.e-manuscripta.ch/i3f/v20/1979417/manifest,https://www.e-manuscripta.ch/i3f/v21/1979418/full/304/0/default.jpg
image_0360,https://www.e-manuscripta.ch/i3f/v20/1979422/manifest,https://www.e-manuscripta.ch/i3f/v21/1979423/full/304/0/default.jpg
image_0361,https://www.e-manuscripta.ch/i3f/v20/1979426/manifest,https://www.e-manuscripta.ch/i3f/v21/1979427/full/304/0/default.jpg
image_0362,https://www.e-manuscripta.ch/i3f/v20/1979430/manifest,https://www.e-manuscripta.ch/i3f/v21/1979431/full/304/0/default.jpg
image_0363,https://www.e-manuscripta.ch/i3f/v20/1979435/manifest,https://www.e-manuscripta.ch/i3f/v21/1979436/full/304/0/default.jpg
image_0364,https://www.e-manuscripta.ch/i3f/v20/1979439/manifest,https://www.e-manuscripta.ch/i3f/v21/1979440/full/304/0/default.jpg
image_0365,https://www.e-manuscripta.ch/i3f/v20/1979444/manifest,https://www.e-manuscripta.ch/i3f/v21/1979445/full/304/0/default.jpg
image_0366,https://www.e-manuscripta.ch/i3f/v20/1979449/manifest,https://www.e-manuscripta.ch/i3f/v21/1979450/full/304/0/default.jpg
image_0367,https://www.e-manuscripta.ch/i3f/v20/1979453/manifest,https://www.e-manuscripta.ch/i3f/v21/1979454/full/304/0/default.jpg
image_0368,https://www.e-manuscripta.ch/i3f/v20/1979457/manifest,https://www.e-manuscripta.ch/i3f/v21/1979458/full/304/0/default.jpg
