letter_key,title,iiif_manifest_url,type,people_sending,people_addressed,date,von / an [provisorisch],place_of_sender,content_and_medium,folder_name,editorial_comments_1,ref_code_fonds,shelfmark,repository,repo_url,archival_history,rights,language,attachments,published_in,cited_in,editorial_comments_2
letter_0394,"Annemarie Schwarzenbach an Manuel Gasser, 1933-08-01",https://www.e-manuscripta.ch/i3f/v20/5219166/manifest,,"Schwarzenbach, Annemarie (1908-1942)","Gasser, Manuel",1933-08-01,Annemarie Schwarzenbach an Manuel Gasser,Gstaad,1 Brief,,,,,ZB,https://doi.org/10.7891/e-manuscripta-182473,,,,,,,
letter_0391,"Annemarie Schwarzenbach an Manuel Gasser, 1933-09-01",https://www.e-manuscripta.ch/i3f/v20/5219069/manifest,,"Schwarzenbach, Annemarie (1908-1942)","Gasser, Manuel",1933-09-01,Annemarie Schwarzenbach an Manuel Gasser,"Rotes Kreuz, Zürich","1 Brief, 1 Umschlag",,,,,ZB,https://doi.org/10.7891/e-manuscripta-182456,,,,,,,
letter_0062,Annemarie Schwarzenbach an Margret Boveri,https://iiif.ub.unibe.ch/presentation/v3/manifest/d01d6973-b365-4015-b2aa-1b924e300671,,"Schwarzenbach, Annemarie","Boveri, Margret (1900-1975)",,Annemarie Schwarzenbach an Margret Boveri,,1 Briefumschlag,"Nachl. Margret Boveri 1418, S. 8",,,"Nachl. Margret Boveri 1418, S. 8",,https://kalliope-verbund.info/DE-611-BF-976,,,,,,,
letter_0059,"Annemarie Schwarzenbach an Margret Boveri, 1941-06-12",https://iiif.ub.unibe.ch/presentation/v3/manifest/f5f6a221-939f-4fff-a297-e48df756abf1,,"Schwarzenbach, Annemarie","Boveri, Margret (1900-1975)",1941-06-12,Annemarie Schwarzenbach an Margret Boveri,Tetouan,1 Brief,"Nachl. Margret Boveri 1418, S. 1-3","3 Bl., orig. hs. ",,"Nachl. Margret Boveri 1418, S. 1-3",,https://kalliope-verbund.info/DE-611-BF-973,,,,,,,
letter_0061,"Annemarie Schwarzenbach an Margret Boveri, 1942-05-23",https://iiif.ub.unibe.ch/presentation/v3/manifest/8b0234ba-b0a9-411a-b228-d2e8f0c2ecb5,,"Schwarzenbach, Annemarie","Boveri, Margret (1900-1975)",1942-05-23,Annemarie Schwarzenbach an Margret Boveri,Estoril,1 Brief,"Nachl. Margret Boveri 1418, S. 6-7","2 Bl, orig. hs",,"Nachl. Margret Boveri 1418, S. 6-7",,https://kalliope-verbund.info/DE-611-BF-975,,,,,,,
letter_0063,"Annemarie Schwarzenbach an Margret Boveri, 1942-05-31",https://iiif.ub.unibe.ch/presentation/v3/manifest/8b974cb3-fa54-44d3-939a-4f1e0b390808,,"Schwarzenbach, Annemarie","Boveri, Margret (1900-1975)",1942-05-31,Annemarie Schwarzenbach an Margret Boveri,[Madrid],1 Postkarte,"Nachl. Margret Boveri 1418, S. 9","1 Bl., orig. hs. mit Grussworten von ""Bumy""",,"Nachl. Margret Boveri 1418, S. 9",,https://kalliope-verbund.info/DE-611-BF-977,,,,,,,
letter_0060,"Annemarie Schwarzenbach an Margret Boveri, 1942-06-13",https://iiif.ub.unibe.ch/presentation/v3/manifest/ec4c81ce-58f5-4fd7-832e-06b2215d6ba6,,"Schwarzenbach, Annemarie","Boveri, Margret (1900-1975)",1942-06-13,Annemarie Schwarzenbach an Margret Boveri,,1 Brief,"Nachl. Margret Boveri 1418, S. 4-5","2 Bl., orig. hs. ",,"Nachl. Margret Boveri 1418, S. 4-5",,https://kalliope-verbund.info/DE-611-BF-974,,,,,,,
letter_0064,"Annemarie Schwarzenbach an Marianne Breslauer, 1932-08-30",https://iiif.ub.unibe.ch/presentation/v3/manifest/b1a9c27f-77c7-40fa-a940-a817b66e553c,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1932-08-30,Annemarie Schwarzenbach an Marianne Breslauer,Bocken bei Horgen,1 Brief,Brief_Nr_01,"2 Bl., orig. hs. ",,,,,,,,,,,
letter_0065,"Annemarie Schwarzenbach an Marianne Breslauer, 1932-12-20",https://iiif.ub.unibe.ch/presentation/v3/manifest/a3a02308-6471-4070-970a-773d2c9deafd,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1932-12-20,Annemarie Schwarzenbach an Marianne Breslauer,Bocken bei Horgen,,Brief_Nr_02,,,,,,,,,,,,
letter_0066,"Annemarie Schwarzenbach an Marianne Breslauer, 1933-06-02",https://iiif.ub.unibe.ch/presentation/v3/manifest/3a4801b6-cbeb-4afd-8fc2-8a44876c2342,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1933-06-02,Annemarie Schwarzenbach an Marianne Breslauer,Paris,,Brief_Nr_03,,,,,,,,,,,,
letter_0067,"Annemarie Schwarzenbach an Marianne Breslauer, 1933-06-20",https://iiif.ub.unibe.ch/presentation/v3/manifest/5f69b736-82e6-4691-afa4-40e4f8b393b4,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1933-06-20,Annemarie Schwarzenbach an Marianne Breslauer,Paris,,Brief_Nr_04,,,,,,,,,,,,
letter_0068,"Annemarie Schwarzenbach an Marianne Breslauer, 1933-07-26",https://iiif.ub.unibe.ch/presentation/v3/manifest/2db8844f-c2da-42ba-b4b4-67e8dcd58d9c,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1933-07-26,Annemarie Schwarzenbach an Marianne Breslauer,Bocken bei Horgen,,Brief_Nr_20,,,,,,,,,,,,
letter_0069,"Annemarie Schwarzenbach an Marianne Breslauer, 1933-08-27",https://iiif.ub.unibe.ch/presentation/v3/manifest/7bb31da8-60dd-41c9-9409-f0cf69227b92,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1933-08-27,Annemarie Schwarzenbach an Marianne Breslauer,Bocken bei Horgen,,Brief_Nr_05,,,,,,,,,,,,
letter_0070,"Annemarie Schwarzenbach an Marianne Breslauer, 1933-11-22",https://iiif.ub.unibe.ch/presentation/v3/manifest/0daa75f9-c58e-4df6-8902-6f5d5e5ee944,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1933-11-22,Annemarie Schwarzenbach an Marianne Breslauer,Ankara,,Brief_Nr_06,,,,,,,,,,,,
letter_0071,"Annemarie Schwarzenbach an Marianne Breslauer, 1934-01-25",https://iiif.ub.unibe.ch/presentation/v3/manifest/3046c2a0-8158-40e9-be49-624218231a3d,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1934-01-25,Annemarie Schwarzenbach an Marianne Breslauer,Jerusalem,,Brief_Nr_07,,,,,,,,,,,,
letter_0072,"Annemarie Schwarzenbach an Marianne Breslauer, 1934-07-28",https://iiif.ub.unibe.ch/presentation/v3/manifest/b41c9860-6e03-465f-86f4-866de8f2534e,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1934-07-28,Annemarie Schwarzenbach an Marianne Breslauer,Lenzerheide,,Brief_Nr_21,,,,,,,,,,,,
letter_0073,"Annemarie Schwarzenbach an Marianne Breslauer, 1934-10-12",https://iiif.ub.unibe.ch/presentation/v3/manifest/bc3d324c-7231-45f7-b9c8-b37df6635a36,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1934-10-12,Annemarie Schwarzenbach an Marianne Breslauer,Teheran,,Brief_Nr_08,,,,,,,,,,,,
letter_0074,"Annemarie Schwarzenbach an Marianne Breslauer, 1935-06-17",https://iiif.ub.unibe.ch/presentation/v3/manifest/4356d417-7d87-4807-9b24-34f3720e9fab,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1935-06-17,Annemarie Schwarzenbach an Marianne Breslauer,Teheran,,Brief_Nr_09,,,,,,,,,,,,
letter_0076,"Annemarie Schwarzenbach an Marianne Breslauer, 1935-08-09",https://iiif.ub.unibe.ch/presentation/v3/manifest/554dc4cb-e6b8-449c-bde9-9f8c12e38e58,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1935-08-09,Annemarie Schwarzenbach an Marianne Breslauer,Zeltlager im Lahr-Tal,,Brief_Nr_10,,,,,,,,,,,,
letter_0075,"Annemarie Schwarzenbach an Marianne Breslauer, 1935-09-30",https://iiif.ub.unibe.ch/presentation/v3/manifest/40011057-29ef-4186-bb43-c1a52c356f4d,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1935-09-30,Annemarie Schwarzenbach an Marianne Breslauer,Farmanieh,,Brief_Nr_11,,,,,,,,,,,,
letter_0077,"Annemarie Schwarzenbach an Marianne Breslauer, 1935-12-30",https://iiif.ub.unibe.ch/presentation/v3/manifest/13146ec3-9a42-4808-89b0-00fb10a00863,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1935-12-30,Annemarie Schwarzenbach an Marianne Breslauer,Chur,,Brief_Nr_12,,,,,,,,,,,,
letter_0078,"Annemarie Schwarzenbach an Marianne Breslauer, 1936-05-25",https://iiif.ub.unibe.ch/presentation/v3/manifest/d1ed032e-5643-4dc3-822c-2b0d0abff65d,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1936-05-25,Annemarie Schwarzenbach an Marianne Breslauer,Puigcerda,,Brief_Nr_13,,,,,,,,,,,,
letter_0079,"Annemarie Schwarzenbach an Marianne Breslauer, 1936-06-26",https://iiif.ub.unibe.ch/presentation/v3/manifest/433cbd31-21db-4d8f-858e-d78487ea0a38,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1936-06-26,Annemarie Schwarzenbach an Marianne Breslauer,Sils-Baselgia,,Brief_Nr_24,,,,,,,,,,,,"vor der Ersten USA-Reise, Aufenthalt in Sils"
letter_0080,"Annemarie Schwarzenbach an Marianne Breslauer, 1936-08-25",https://iiif.ub.unibe.ch/presentation/v3/manifest/3c263dd8-c127-44b4-8504-22653c72d5e6,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1936-08-25,Annemarie Schwarzenbach an Marianne Breslauer,Bocken bei Horgen,,Brief_Nr_23,,,,,,,,,,,,
letter_0081,"Annemarie Schwarzenbach an Marianne Breslauer, 1937-01-11",https://iiif.ub.unibe.ch/presentation/v3/manifest/435e5b25-18e0-4a8d-bf95-d2c7f1317d0c,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1937-01-11,Annemarie Schwarzenbach an Marianne Breslauer,New York,,Brief_Nr_14,,,,,,,,,,,,
letter_0082,"Annemarie Schwarzenbach an Marianne Breslauer, 1937-03-16",https://iiif.ub.unibe.ch/presentation/v3/manifest/f2e35dd8-c4be-4dfd-b9cf-65a4fac37f71,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1937-03-16,Annemarie Schwarzenbach an Marianne Breslauer,Sils-Baselgia,,Brief_Nr_15,"Diverse erwähnte (Portrait)-Fotos nicht eindeutig zuordenbar. Offenbar waren Breslauer und ihr Mann im Winter 37 in Sils-Baselgia, die 'Wand-Portraits' und das Doktorli-Portrait könnten von diesem Besuch stammen und während entsprechend falsch datiert im SLA. ",,,,,,,,,,,
letter_0083,"Annemarie Schwarzenbach an Marianne Breslauer, 1937-05-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/d6200f32-c9a4-45e3-b778-8c1625feb02a,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1937-05-18,Annemarie Schwarzenbach an Marianne Breslauer,Podangen ,,Brief_Nr_16,,,,,,,,,,,,unbedingt kommentieren: AS lässt eigentliches Ziel der Reise aus: Moskau; wahrscheinlich wegen Zensur; Planung der zweiten USA-Reise
letter_0084,"Annemarie Schwarzenbach an Marianne Breslauer, 1937-07-30",https://iiif.ub.unibe.ch/presentation/v3/manifest/d376b7da-bf8f-4cc6-aeaa-572e5f7083d5,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1937-07-30,Annemarie Schwarzenbach an Marianne Breslauer,Sils-Baslegia,,Brief_Nr_22,,,,,,,,,,,,Abschnitt zu geplanter Autoreise durch Amerika? Möchte Feilchenfeldt dabei haben; Planung zweite USA-Reise
letter_0085,"Annemarie Schwarzenbach an Marianne Breslauer, 1938-05-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/7bc6c836-f21d-4af8-9665-e6dc2bed8c86,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1938-05-18,Annemarie Schwarzenbach an Marianne Breslauer,Samaden,,Brief_Nr_17,,,,,,,,,,,,"Frauderijk > niederländisch für ,bertrügerisch'?? "
letter_0086,"Annemarie Schwarzenbach an Marianne Breslauer, 1938-11-21",https://iiif.ub.unibe.ch/presentation/v3/manifest/680b72f8-5115-4619-85f0-c92e6949cd63,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1938-11-21,Annemarie Schwarzenbach an Marianne Breslauer,Yverdon,,Brief_Nr_18,,,,,,,,,,,,Verweis auf USA-Artikel; EM und KM in den USA
letter_0087,"Annemarie Schwarzenbach an Marianne Breslauer, 1942-08-16",https://iiif.ub.unibe.ch/presentation/v3/manifest/ffe38ed0-203b-45d3-9d99-e97bcf67125e,,"Schwarzenbach, Annemarie","Breslauer, Marianne (1909-2001)",1942-08-16,Annemarie Schwarzenbach an Marianne Breslauer,Sils-Baselgia,,Brief_Nr_19,,,,,,,,,,,,
letter_0554,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk,https://iiif.ub.unibe.ch/presentation/v3/manifest/1b58d52a-c75d-40b8-9788-68609f5f5908,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise",,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk,St. Moritz,1 Karte,19,,,SLA-Schwarzenbach-B-1-BOD-077,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2016574,,,Deutsch,,,,
letter_0479,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1936-04-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/7a24b797-c88b-4f02-a6cc-86933c58e70c,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1936-04-18,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,Rotterdam,1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-002,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015163,,,Deutsch,,,,Reise nach Rotterdam; AS hat offenbar die Pfeffermühle begleitet; Vater war krank > ging es dann besser und AS ist trotzdem abgereist; Bemerkungen zu Dokterli: Busy solle ihr gelegentlich eine Rechnung für Futter etc. ausstellen
letter_0481,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1936-06-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/864c9e46-4c16-4ce4-b4e6-dcc43d2a830f,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1936-06-05,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,Andraxt,1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-004,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015167,,,Deutsch,,,,Ferien mit Erika; AS friert; fragt nach Dokterli
letter_0482,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1936-07-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/f1dfe25d-3243-46d7-95c5-aff258dd34f5,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1936-07-18,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,Sils/Segl Baselgia,1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-005,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015169,,,Deutsch,,,,As ist zurück in Sils; Dokterli ist beim Spaziergang in Güllehaufen gefallen;
letter_0483,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1936-08-16",https://iiif.ub.unibe.ch/presentation/v3/manifest/7b411020-f419-4644-84d7-bc5038ad6458,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1936-08-16,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,Salzburg,1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-006,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015172,,,Deutsch,,,,"AS berichtet von Reise nach Salzburg, Schloss Leopoldskron, Auftritt von Erika; erwähnt eigene Abreise in die USA; AS fragt, ob Busy wieder Dokterli hütet"
letter_0485,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1936-12-11",https://iiif.ub.unibe.ch/presentation/v3/manifest/1a303a0d-c6d6-4845-bd6b-afaf8e28f9e0,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1936-12-11,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,"Baltimore, Md.",1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-008,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015190,,,Deutsch,,,,AS will Lokomotiven für Bobby fotografieren? sei in [ um über Wallis Simpsons Heimatstadt zu schreiben; [Hinweis auf unbekannten Artikel?]
letter_0486,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1937-01-14",https://iiif.ub.unibe.ch/presentation/v3/manifest/2e1dc4a2-78b4-4e1b-8228-cc73fe38eafd,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1937-01-14,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,"New York, NY",1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-009,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015191,,,Deutsch,,,,AS berichtet von Auftritten der Pfeffermühle; sei am schreiben
letter_0490,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1937-11-17",https://iiif.ub.unibe.ch/presentation/v3/manifest/c3a2f13d-e4b4-4532-940c-4522b01840dd,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1937-11-17,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,"Savannah, Ga.",1 Postkarte,19,,,SLA-Schwarzenbach-B-1-BOD-013,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015195,,,Deutsch,,,,"AS schreibt Postkarte aus Savannah. Güter, die verfrachtet werden; Farbe des Flusses; Afroamerikaner"
letter_0493,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1938-04-16",https://iiif.ub.unibe.ch/presentation/v3/manifest/1107a446-ed68-4b45-8a7e-09e7ec85ba21,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1938-04-16,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,St. Moritz,1 Postkarte,19,,,SLA-Schwarzenbach-B-1-BOD-016,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015236,,,Deutsch,,,,Postkarte an Busy und Bobby; sei 10 Tage in Wien im Spital gewesen
letter_0497,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1939-01-22",https://iiif.ub.unibe.ch/presentation/v3/manifest/b18b77bd-3f41-445a-a42a-c47c70a23bc0,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1939-01-22,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,Malans,1 Brief,19,"Brief datiert vom 22.01.1938, handschriftliche Ergänzung nach Jahreszahl ""39!""",,SLA-Schwarzenbach-B-1-BOD-020,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015235,,,Deutsch,,,,AS berichtet von Aufenthalt in Malans bei Forrer; Krankheit; sei an einem schwierigen Manuskript
letter_0516,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer, 1940-12-17",https://iiif.ub.unibe.ch/presentation/v3/manifest/a5025fdb-f23e-475b-9a44-0ede1dc40316,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise; Bodmer, Robert",1940-12-17,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk und Robert Bodmer,"New York, NY",1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-039,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015433,,,Deutsch,,,,
letter_0555,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk, 1933-02-04",https://iiif.ub.unibe.ch/presentation/v3/manifest/0a483eae-a8e9-4652-9c09-692aa64f4de0,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise",1933-02-04,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk,Berlin-Charlottenburg-Wilmersdorf,1 Karte,19,,,SLA-Schwarzenbach-B-1-BOD-078,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2072251,,,Deutsch,,,,
letter_0478,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk, 1936-03-14",https://iiif.ub.unibe.ch/presentation/v3/manifest/2dfedb4b-5ca5-4ae0-a8b4-b8d2b605d848,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise",1936-03-14,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk,Silvaplana,1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-001,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015158,,,Deutsch,,,,
letter_0480,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk, 1936-05-09",https://iiif.ub.unibe.ch/presentation/v3/manifest/6cb7d218-0dae-443c-9835-e3a0f98531bf,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise",1936-05-09,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk,Horgen,1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-003,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015164,,,Deutsch,,,,AS musste überraschend aus Amsterdam abreisen; Gesundheitszustand des Vaters hattes sich verschlimmert
letter_0484,"Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk, 1936-11-09",https://iiif.ub.unibe.ch/presentation/v3/manifest/4e383f5c-8219-4300-9400-d9bc3e658aa2,,"Schwarzenbach, Annemarie","Bodmer, Marie-Louise",1936-11-09,Annemarie Schwarzenbach an Marie-Louise Bodmer-Preiswerk,"New York, NY",1 Brief,19,,,SLA-Schwarzenbach-B-1-BOD-007,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2015189,,,Deutsch,,,,"As berichtet von eigener Krankheit; Schwierigkeiten, die Erika mit der Pfeffermühle hat; Klaus halte Vorträge auf Englisch; AS schreibe Artikel; müsse Artikel über die Schweiz schreiben; bietet Busy an das Häuschen in Sils unterzumieten"
