photo_id,label,iiif_manifest,id_sla,title,date,date_normalised,travel,photographer,people_on_photo,characteristics,comments_1,captions_1,captions_2,signatures,stamp,orientation,shape,url_helveticarchives,url_wikimedia,url_emanuscripta,iiif_manifest_emanuscripta,repository,published_in,mentioned_in,comments_2
image_2746,"Sudetenland, Reichenberg (Liberec): Strasse,  [SLA-Schwarzenbach-A-5-18/064]",,SLA-Schwarzenbach-A-5-18/064,"Sudetenland, Reichenberg (Liberec): Strasse",,,unklar,"Bieberle, Emil",,"schwarz-weiss, nicht aufgezogen",Häuserzeile; ein Mann stösst einen zweirädrigen Leiterwagen durch die Strassen,Alt-Reichenberg (......) [Legende nicht von AS],,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280150,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2747,"Sudetenland, Bodenbach (Decín): Gebäude,  [SLA-Schwarzenbach-A-5-18/065]",,SLA-Schwarzenbach-A-5-18/065,"Sudetenland, Bodenbach (Decín): Gebäude",,,unklar,,,"schwarz-weiss, nicht aufgezogen",Diverse Gebäude aus Stein,10. Diese unter tschechoslowak. Regierung gebaute deutsche Schule in Bodenbach gehört jetzt bereits zum III. Reich¦Städtische Technische Lehranstalt und Handelsschule Bodenbach [Legende nicht von AS],,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280151,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2748,"Sudetenland, Prachatitz (Prachatice): Stadtansicht,  [SLA-Schwarzenbach-A-5-18/066]",,SLA-Schwarzenbach-A-5-18/066,"Sudetenland, Prachatitz (Prachatice): Stadtansicht",,,unklar,,,"schwarz-weiss, nicht aufgezogen","Ansicht der Stadt von einem Hügel aus, im Zentrum die Kirche",11: Schwierige Grenzziehung!¦Prachatitz: Sprachgrenze geht mitten durch das Dorf¦Böhmerwald [Legende nicht von AS],,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280152,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2752,"Sudetenland, Rumburg (Rumburk): Menschen,  [SLA-Schwarzenbach-A-5-18/070]",,SLA-Schwarzenbach-A-5-18/070,"Sudetenland, Rumburg (Rumburk): Menschen",,,unklar,,,"schwarz-weiss, nicht aufgezogen",Kleines Kind beim Arbeiten an einem Tisch,"15: Kunstblumenindustrie Niedereinsiedel (bei Rumburg) ""Niederland""¦Kinderarbeit [Legende nicht von AS]",,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280156,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2754,"Sudetenland, Rumburg (Rumburk): Menschen,  [SLA-Schwarzenbach-A-5-18/072]",,SLA-Schwarzenbach-A-5-18/072,"Sudetenland, Rumburg (Rumburk): Menschen",,,unklar,,,"schwarz-weiss, nicht aufgezogen",Ein Mann am Herd und ein Kind auf einem Schaukelpferd,18: Textilarbeiter Rumburg [Legende nicht von AS],,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280158,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2759,"Sudetenland, Schönbach im Erzgebirge (Mezibori): Menschen,  [SLA-Schwarzenbach-A-5-18/077]",,SLA-Schwarzenbach-A-5-18/077,"Sudetenland, Schönbach im Erzgebirge (Mezibori): Menschen",,,nicht AS,"Gotsche, R.",,"schwarz-weiss, nicht aufgezogen",Zwei Männer in einer Geigenbauwerkstatt,"22: Jm sudetendeutschen Gebiet sind Textil- u. Glasindustrie am bedeutendsten. Daneben eine Reihe von Spezialindustrien: Künstl. Blumen, Schmuck (Gablonz [= Jablonec]) - Geigenbau etc. etc.-¦Alle diese Jndustrien würden durch Anschluss an Deutschl. ihre Monopolstellung (dank tschech. Schutzzölle) einbüssen.",Aus einer typischen Geigenwerkstatt¦[Legende nicht von AS]¦Schönbach (Erzgebirge)¦[Legende nicht von AS],nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280548,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2761,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/079]",,SLA-Schwarzenbach-A-5-18/079,Sudetenland: Menschen,,,unklar,,,"schwarz-weiss, nicht aufgezogen",Frau beim Verzieren von Glas,25,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280550,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2762,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/080]",,SLA-Schwarzenbach-A-5-18/080,Sudetenland: Menschen,,,unklar,,,"schwarz-weiss, nicht aufgezogen","Frau sitzt an Nähmaschine, daneben liegen Stickereien",26: Stickerei,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280551,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2763,"Sudetenland, Falkenau an der Eger (Sokolov): Haus,  [SLA-Schwarzenbach-A-5-18/081]",,SLA-Schwarzenbach-A-5-18/081,"Sudetenland, Falkenau an der Eger (Sokolov): Haus",,,unklar,,,"schwarz-weiss, nicht aufgezogen","Riegelhaus mit Torbogen, davor ein Teich",24: Bauernhaus in Schaaben bei Falkenau a Eger¦[Legende nicht von AS],,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=280552,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2781,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/100]",,SLA-Schwarzenbach-A-5-18/100,Sudetenland: Menschen,,,unklar,,,"schwarz-weiss, nicht aufgezogen",Mann beim Schleifen von Glas,25a: Glasschleifer,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287037,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2784,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/103]",,SLA-Schwarzenbach-A-5-18/103,Sudetenland: Menschen,,,unklar,,,"schwarz-weiss, nicht aufgezogen",Eine Familie beim Bearbeiten von Blumen,Kunstblumen,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287089,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2785,"Sudetenland, Teplitz-Schönau (Teplice): Denkmal,  [SLA-Schwarzenbach-A-5-18/104]",,SLA-Schwarzenbach-A-5-18/104,"Sudetenland, Teplitz-Schönau (Teplice): Denkmal",,,unklar,,,"schwarz-weiss, nicht aufgezogen",Säule auf Felsen umgeben von einem Gitter,Bildt. Hans Kudlichdenkmal auf den Wacholderberg (382 m) b. Teplitz-Schönau. Die Jnnschrift lautet. Am 1. September 1884 fielen die Fesseln des Frohndienstes. Am 8. September 1888 entstand dieses Denkmal.¦Was die Alten kämpfend errangen sollen wachsam wahren die Jungen! Hans Kudlich¦[Legende nicht von AS],Für Abschaffung des Robott,signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287090,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2786,"Sudetenland: Zeitung,  [SLA-Schwarzenbach-A-5-18/105]",,SLA-Schwarzenbach-A-5-18/105,Sudetenland: Zeitung,,,unklar,,,"schwarz-weiss, nicht aufgezogen","Titelseite der ""Aussiger Deutsche Presse"" vom 19. November 1933 [Aussig = Ústí nad Labem]","Nach der Auflösung der nationalsozialistischen Parteiorganisation im Sudetengebiet, im Jahre 1933!¦Sudeten",,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287091,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2787,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/106]",,SLA-Schwarzenbach-A-5-18/106,Sudetenland: Menschen,,,nicht AS,"Auerbach, Erich (1911-1977)",,"schwarz-weiss, nicht aufgezogen",Spielende Kinder auf einer Baustelle neben einer Strasse,8,,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287092,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2788,"Sudetenland: Haus,  [SLA-Schwarzenbach-A-5-18/107]",,SLA-Schwarzenbach-A-5-18/107,Sudetenland: Haus,,,unklar,,,"schwarz-weiss, nicht aufgezogen",Grosses Gebäude mit mehreren Eingängen,Stadtamt mit Sparkasse u. Bücherei [Legende nicht von AS],"Es stimmt nicht, dass in den vorwiegend deutschsprachigen Gebieten die deutsche Sprache amtlich verboten ist. Sie wird sogar bei den Aufschriften an öffentl. Gebäuden verwendet.",nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287093,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2789,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/108]",,SLA-Schwarzenbach-A-5-18/108,Sudetenland: Menschen,,,nicht AS,"Auerbach, Erich (1911-1977)",,"schwarz-weiss, nicht aufgezogen",Spielende Kinder auf einer Baustelle neben einer Strasse,7 II,,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287094,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2790,"Sudetenland, Iglau (Jihlava): Menschen,  [SLA-Schwarzenbach-A-5-18/109]",,SLA-Schwarzenbach-A-5-18/109,"Sudetenland, Iglau (Jihlava): Menschen",,,unklar,,,"schwarz-weiss, nicht aufgezogen","Frau mit Kaffeemühle, daneben ihr Kind",Aus Hochdorf b. Iglau [Legende nicht von AS],,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287095,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2791,"Sudetenland: Haus,  [SLA-Schwarzenbach-A-5-18/110]",,SLA-Schwarzenbach-A-5-18/110,Sudetenland: Haus,,,nicht AS,"Auerbach, Erich (1911-1977)",,"schwarz-weiss, nicht aufgezogen",Wahlplakat für die Partei des Führers im Fenster eines Fleisch- und Wurstwarengeschäfts,,,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287096,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2792,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/111]",,SLA-Schwarzenbach-A-5-18/111,Sudetenland: Menschen,,,nicht AS,"Auerbach, Erich (1911-1977)","Jaksch, Wenzel (1896-1966)","schwarz-weiss, nicht aufgezogen",Porträt von Wenzel Jaksch,"Wenzel Jaksch - sozialdemokratischer Abgeordneter - die führende Persönlichkeit der deutschen Minderheit, die sich als nicht zur S.d.P. Konrad Henleins bekannte","Abg. Wenzel Jaksch, Führer deutscher Sozialdemokraten spricht bei Wahlversammlung",nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287097,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2793,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/112]",,SLA-Schwarzenbach-A-5-18/112,Sudetenland: Menschen,,,unklar,,,"schwarz-weiss, nicht aufgezogen","Kinder am Andreastag beim Brauch des Lichterschwimmens, bei dem kleine Lichter in Nussschalen gesetzt werden, die in einer Schüssel mit Wasser schwimmen. Holzkrippe mit Figuren","Bewegliche Krippe in Rumburg¦Andreasnacht - ""Lichterfahren"" in Schönhengstgau ¦[unsichere Lesart] [Legenden nicht von AS]",,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287098,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2794,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/113]",,SLA-Schwarzenbach-A-5-18/113,Sudetenland: Menschen,,,nicht AS,"Auerbach, Erich (1911-1977)",,"schwarz-weiss, nicht aufgezogen",Spielende Kinder auf einer Baustelle,9 II,,nicht signiert,gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287099,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2796,"Sudetenland, Bodenbach (Decín): Gebäude,  [SLA-Schwarzenbach-A-5-18/115]",,SLA-Schwarzenbach-A-5-18/115,"Sudetenland, Bodenbach (Decín): Gebäude",,,unklar,,,"schwarz-weiss, nicht aufgezogen",Wohnblock,Wohnhaus für Arme in Bodenbach unter sozialistischer Gemeindeverwaltung [Legende ev. nicht von AS],Billige Wohnungen - Miete so niedrig als 60 Kronen im Monat - etwa 10 Franken!,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287101,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2798,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/117]",,SLA-Schwarzenbach-A-5-18/117,Sudetenland: Menschen,,,nicht AS,"Auerbach, Erich (1911-1977)",,"schwarz-weiss, nicht aufgezogen",Sitzender Soldat in einem Waldgebiet,,,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287103,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2800,"Sudetenland: Tafel,  [SLA-Schwarzenbach-A-5-18/119]",,SLA-Schwarzenbach-A-5-18/119,Sudetenland: Tafel,,,unklar,,,"schwarz-weiss, nicht aufgezogen",Tafel für ein Kindererholungsheim in Reindlitz,Kinderheim ... .... b. Dittersbach geschaffen durch Wenzel Karl¦besteht heute noch¦Durch Ortsschulrat geschaffen¦[Legende nicht von AS],,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287105,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2801,"Sudetenland: Waffe,  [SLA-Schwarzenbach-A-5-18/120]",,SLA-Schwarzenbach-A-5-18/120,Sudetenland: Waffe,,,unklar,,,"schwarz-weiss, nicht aufgezogen",Stiel-Handgranate,Brenndauer 7 Sekunden,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287106,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2802,"Sudetenland: Lebensmittel,  [SLA-Schwarzenbach-A-5-18/121]",,SLA-Schwarzenbach-A-5-18/121,Sudetenland: Lebensmittel,,,unklar,,,"schwarz-weiss, nicht aufgezogen",Zwei Konservendosen der Marke Marila,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287107,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2803,"Schweiz: Zirkus,  [SLA-Schwarzenbach-A-5-18/122]",,SLA-Schwarzenbach-A-5-18/122,Schweiz: Zirkus,,,Schweiz,,,"schwarz-weiss, nicht aufgezogen","Lokalisierung unsicher | Kinder, daneben ein Mann im Bademantel, im Hintergrund Gebäude",,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287108,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2804,"Sudetenland: Menschen,  [SLA-Schwarzenbach-A-5-18/123]",,SLA-Schwarzenbach-A-5-18/123,Sudetenland: Menschen,,,nicht AS,"Auerbach, Erich (1911-1977)","Beneš, Edvard (1884-1948)","schwarz-weiss, nicht aufgezogen","Porträt von Edvard Bene¿, Außenminister, Regierungschef und Präsident der Tschechoslowakei",8 III,,nicht signiert,gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287109,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2805,"Schweiz: Zirkus,  [SLA-Schwarzenbach-A-5-18/124]",,SLA-Schwarzenbach-A-5-18/124,Schweiz: Zirkus,,,Schweiz,,,"schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Kinder auf einer Holztribüne sitzend am Rande eines Festplatzes,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287110,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2807,"Sudetenland: Waffe,  [SLA-Schwarzenbach-A-5-18/126]",,SLA-Schwarzenbach-A-5-18/126,Sudetenland: Waffe,,,unklar,,,"schwarz-weiss, nicht aufgezogen",Maschinenpistole der Marke Theodor Bergmann Abt Waffenbau Suhl,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287112,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2808,"Sudetenland: Munition,  [SLA-Schwarzenbach-A-5-18/127]",,SLA-Schwarzenbach-A-5-18/127,Sudetenland: Munition,,,unklar,,,"schwarz-weiss, nicht aufgezogen",9mm Parabellum-Munitionspäckchen mit dem Markenzeichen Sinoxid,,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287113,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2811,"Sudetenland: Waffe,  [SLA-Schwarzenbach-A-5-18/130]",,SLA-Schwarzenbach-A-5-18/130,Sudetenland: Waffe,,,unklar,,,"schwarz-weiss, nicht aufgezogen","Pistole Ortgies der Deutschen Werke, Werk Erfurt",,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287116,,,,Schweizerisches Literaturarchiv (SLA),,,
image_2812,"Schweiz: Zirkus,  [SLA-Schwarzenbach-A-5-18/131]",,SLA-Schwarzenbach-A-5-18/131,Schweiz: Zirkus,,,Schweiz,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Artisten am Trapez,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287276,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweiz-_Zirkus_Lokalisierung_unsicher_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-18-131.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73655,https://www.e-manuscripta.ch/i3f/v20/1987291/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2813,"Schweiz: Zirkus,  [SLA-Schwarzenbach-A-5-18/132]",,SLA-Schwarzenbach-A-5-18/132,Schweiz: Zirkus,,,Schweiz,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Artisten am Trapez,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287280,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweiz-_Zirkus_Lokalisierung_unsicher_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-18-132.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73656,https://www.e-manuscripta.ch/i3f/v20/1987295/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2814,"Schweiz: Zirkus,  [SLA-Schwarzenbach-A-5-18/133]",,SLA-Schwarzenbach-A-5-18/133,Schweiz: Zirkus,,,Schweiz,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Artisten am Trapez,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287281,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweiz-_Zirkus_Lokalisierung_unsicher_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-18-133.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73657,https://www.e-manuscripta.ch/i3f/v20/1987300/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2815,"Schweiz: Zirkus,  [SLA-Schwarzenbach-A-5-18/134]",,SLA-Schwarzenbach-A-5-18/134,Schweiz: Zirkus,,,Schweiz,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Artisten am Trapez,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287282,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweiz-_Zirkus_Lokalisierung_unsicher_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-18-134.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73658,https://www.e-manuscripta.ch/i3f/v20/1987305/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2816,"Schweiz: Zirkus,  [SLA-Schwarzenbach-A-5-18/135]",,SLA-Schwarzenbach-A-5-18/135,Schweiz: Zirkus,,,Schweiz,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Artisten am Trapez,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=287283,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweiz-_Zirkus_Lokalisierung_unsicher_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-18-135.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73659,https://www.e-manuscripta.ch/i3f/v20/1987309/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_4037,"Haus, s.d. [SLA-Schwarzenbach-A-5-27/007]",,SLA-Schwarzenbach-A-5-27/007,Haus,s.d.,,unklar,,,"schwarz-weiss, nicht aufgezogen",Ein weisses Haus mit Säulen an einer Strasse,Margot Duwez,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=564597,,,,Schweizerisches Literaturarchiv (SLA),,,
image_4039,"Frau, s.d. [SLA-Schwarzenbach-A-5-27/009]",,SLA-Schwarzenbach-A-5-27/009,Frau,s.d.,,unklar,,,"schwarz-weiss, nicht aufgezogen",Eine junge Frau,,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=564874,,,,Schweizerisches Literaturarchiv (SLA),,,
image_4040,"Knabe, s.d. [SLA-Schwarzenbach-A-5-27/010]",,SLA-Schwarzenbach-A-5-27/010,Knabe,s.d.,,unklar,,,"schwarz-weiss, nicht aufgezogen",Ein Junge auf einem Felsen sitzend beim Zeitungslesen,,,nicht signiert,nicht gestempelt,Vertikal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=564875,,,,Schweizerisches Literaturarchiv (SLA),,,
image_4042,"Landschaft, s.d. [SLA-Schwarzenbach-A-5-27/014]",,SLA-Schwarzenbach-A-5-27/014,Landschaft,s.d.,,unklar,,,"schwarz-weiss, nicht aufgezogen","Männer am Strassenrand, im Hintergrund Schneeberge",,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=564879,,,,Schweizerisches Literaturarchiv (SLA),,,
image_4043,"Haus, s.d. [SLA-Schwarzenbach-A-5-27/015]",,SLA-Schwarzenbach-A-5-27/015,Haus,s.d.,,unklar,,,"schwarz-weiss, nicht aufgezogen",Ein Haus an einem See,,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=564880,,,,Schweizerisches Literaturarchiv (SLA),,,
